-4.74E-04,0,,-4.74E-04,0,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-3.20E-02,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,4.00E-02
-4.73E-04,0,,-4.73E-04,0,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-2.40E-02,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,4.00E-02
-4.73E-04,0,,-4.73E-04,4.00E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,4.00E-02
-4.72E-04,-4.00E-02,,-4.72E-04,2.00E-02,,-1.18E-03,-2.40E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,2.00E-02
-4.72E-04,0,,-4.72E-04,4.00E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-8.00E-03,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,4.00E-02
-4.72E-04,-2.00E-02,,-4.72E-04,4.00E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,0,,-1.18E-03,8.00E-03,,-1.18E-03,-4.00E-02,,-1.18E-03,2.00E-02
-4.71E-04,0,,-4.71E-04,0,,-1.18E-03,-2.40E-02,,-1.18E-03,1.60E-02,,-1.18E-03,0,,-1.18E-03,8.00E-03,,-1.18E-03,-6.00E-02,,-1.18E-03,2.00E-02
-4.71E-04,-2.00E-02,,-4.71E-04,-2.00E-02,,-1.18E-03,-2.40E-02,,-1.18E-03,1.60E-02,,-1.18E-03,0,,-1.18E-03,8.00E-03,,-1.18E-03,-6.00E-02,,-1.18E-03,4.00E-02
-4.70E-04,0,,-4.70E-04,4.00E-02,,-1.18E-03,-2.40E-02,,-1.18E-03,1.60E-02,,-1.18E-03,0,,-1.18E-03,8.00E-03,,-1.18E-03,-6.00E-02,,-1.18E-03,4.00E-02
-4.70E-04,-2.00E-02,,-4.70E-04,-2.00E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,1.60E-02,,-1.18E-03,-1.60E-02,,-1.18E-03,8.00E-03,,-1.18E-03,-6.00E-02,,-1.18E-03,4.00E-02
-4.70E-04,2.00E-02,,-4.70E-04,0,,-1.17E-03,-1.60E-02,,-1.17E-03,1.60E-02,,-1.17E-03,0,,-1.17E-03,8.00E-03,,-1.17E-03,-6.00E-02,,-1.17E-03,4.00E-02
-4.69E-04,0,,-4.69E-04,2.00E-02,,-1.17E-03,-1.60E-02,,-1.17E-03,1.60E-02,,-1.17E-03,-8.00E-03,,-1.17E-03,8.00E-03,,-1.17E-03,-4.00E-02,,-1.17E-03,4.00E-02
-4.69E-04,0,,-4.69E-04,-4.00E-02,,-1.17E-03,0,,-1.17E-03,1.60E-02,,-1.17E-03,-1.60E-02,,-1.17E-03,8.00E-03,,-1.17E-03,-4.00E-02,,-1.17E-03,2.00E-02
-4.68E-04,-2.00E-02,,-4.68E-04,0,,-1.17E-03,0,,-1.17E-03,1.60E-02,,-1.17E-03,-1.60E-02,,-1.17E-03,8.00E-03,,-1.17E-03,-4.00E-02,,-1.17E-03,4.00E-02
-4.68E-04,-2.00E-02,,-4.68E-04,2.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,1.60E-02,,-1.17E-03,-2.40E-02,,-1.17E-03,8.00E-03,,-1.17E-03,-2.00E-02,,-1.17E-03,4.00E-02
-4.68E-04,2.00E-02,,-4.68E-04,-2.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,1.60E-02,,-1.17E-03,-2.40E-02,,-1.17E-03,8.00E-03,,-1.17E-03,-2.00E-02,,-1.17E-03,4.00E-02
-4.67E-04,2.00E-02,,-4.67E-04,2.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,1.60E-02,,-1.17E-03,-3.20E-02,,-1.17E-03,1.60E-02,,-1.17E-03,-2.00E-02,,-1.17E-03,4.00E-02
-4.67E-04,-2.00E-02,,-4.67E-04,4.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,1.60E-02,,-1.17E-03,-3.20E-02,,-1.17E-03,8.00E-03,,-1.17E-03,0,,-1.17E-03,4.00E-02
-4.66E-04,0,,-4.66E-04,2.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,1.60E-02,,-1.17E-03,-3.20E-02,,-1.17E-03,8.00E-03,,-1.17E-03,-2.00E-02,,-1.17E-03,4.00E-02
-4.66E-04,-2.00E-02,,-4.66E-04,4.00E-02,,-1.17E-03,8.00E-03,,-1.17E-03,8.00E-03,,-1.17E-03,-3.20E-02,,-1.17E-03,8.00E-03,,-1.17E-03,0,,-1.17E-03,4.00E-02
-4.66E-04,0,,-4.66E-04,2.00E-02,,-1.16E-03,8.00E-03,,-1.16E-03,1.60E-02,,-1.16E-03,-3.20E-02,,-1.16E-03,1.60E-02,,-1.16E-03,0,,-1.16E-03,2.00E-02
-4.65E-04,0,,-4.65E-04,2.00E-02,,-1.16E-03,-8.00E-03,,-1.16E-03,1.60E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-2.00E-02,,-1.16E-03,4.00E-02
-4.65E-04,0,,-4.65E-04,2.00E-02,,-1.16E-03,0,,-1.16E-03,1.60E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-2.00E-02,,-1.16E-03,4.00E-02
-4.64E-04,-2.00E-02,,-4.64E-04,0,,-1.16E-03,-8.00E-03,,-1.16E-03,1.60E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-2.00E-02,,-1.16E-03,2.00E-02
-4.64E-04,0,,-4.64E-04,2.00E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-2.00E-02,,-1.16E-03,2.00E-02
