-3.60E-04,-2.00E-02,,-3.60E-04,4.00E-02
-3.60E-04,2.00E-02,,-3.60E-04,0
-3.60E-04,0,,-3.60E-04,2.00E-02
-3.59E-04,-2.00E-02,,-3.59E-04,0
-3.59E-04,2.00E-02,,-3.59E-04,0
-3.58E-04,-2.00E-02,,-3.58E-04,4.00E-02
-3.58E-04,-2.00E-02,,-3.58E-04,0
-3.58E-04,-2.00E-02,,-3.58E-04,2.00E-02
-3.57E-04,-2.00E-02,,-3.57E-04,2.00E-02
-3.57E-04,2.00E-02,,-3.57E-04,2.00E-02
-3.56E-04,-2.00E-02,,-3.56E-04,2.00E-02
-3.56E-04,-4.00E-02,,-3.56E-04,2.00E-02
-3.56E-04,-2.00E-02,,-3.56E-04,2.00E-02
-3.55E-04,-2.00E-02,,-3.55E-04,0
-3.55E-04,0,,-3.55E-04,0
-3.54E-04,-2.00E-02,,-3.54E-04,0
-3.54E-04,-2.00E-02,,-3.54E-04,2.00E-02
-3.54E-04,-4.00E-02,,-3.54E-04,2.00E-02
-3.53E-04,-2.00E-02,,-3.53E-04,2.00E-02
-3.53E-04,-2.00E-02,,-3.53E-04,4.00E-02
-3.52E-04,-6.00E-02,,-3.52E-04,4.00E-02
-3.52E-04,-4.00E-02,,-3.52E-04,0
-3.52E-04,-2.00E-02,,-3.52E-04,4.00E-02
-3.51E-04,-6.00E-02,,-3.51E-04,0
-3.51E-04,0,,-3.51E-04,0
-3.50E-04,-2.00E-02,,-3.50E-04,0
-3.50E-04,2.00E-02,,-3.50E-04,-2.00E-02
-3.50E-04,-2.00E-02,,-3.50E-04,2.00E-02
-3.49E-04,-2.00E-02,,-3.49E-04,2.00E-02
-3.49E-04,-4.00E-02,,-3.49E-04,2.00E-02
-3.48E-04,0,,-3.48E-04,2.00E-02
-3.48E-04,-2.00E-02,,-3.48E-04,4.00E-02
-3.48E-04,-2.00E-02,,-3.48E-04,2.00E-02
-3.47E-04,-4.00E-02,,-3.47E-04,4.00E-02
-3.47E-04,0,,-3.47E-04,2.00E-02
-3.46E-04,-2.00E-02,,-3.46E-04,2.00E-02
-3.46E-04,-2.00E-02,,-3.46E-04,0
-3.46E-04,0,,-3.46E-04,2.00E-02
-3.45E-04,0,,-3.45E-04,0
-3.45E-04,0,,-3.45E-04,0
-3.44E-04,2.00E-02,,-3.44E-04,2.00E-02
-3.44E-04,-2.00E-02,,-3.44E-04,-2.00E-02
-3.44E-04,4.00E-02,,-3.44E-04,2.00E-02
-3.43E-04,0,,-3.43E-04,2.00E-02
-3.43E-04,0,,-3.43E-04,2.00E-02
-3.42E-04,2.00E-02,,-3.42E-04,2.00E-02
-3.42E-04,0,,-3.42E-04,2.00E-02
-3.42E-04,0,,-3.42E-04,4.00E-02
-3.41E-04,0,,-3.41E-04,2.00E-02
-3.41E-04,-2.00E-02,,-3.41E-04,2.00E-02
-3.40E-04,2.00E-02,,-3.40E-04,-2.00E-02
-3.40E-04,2.00E-02,,-3.40E-04,-2.00E-02
-3.40E-04,0,,-3.40E-04,0
-3.39E-04,0,,-3.39E-04,2.00E-02
-3.39E-04,2.00E-02,,-3.39E-04,-2.00E-02
-3.38E-04,0,,-3.38E-04,0
-3.38E-04,-2.00E-02,,-3.38E-04,2.00E-02
-3.38E-04,0,,-3.38E-04,2.00E-02
-3.37E-04,0,,-3.37E-04,2.00E-02
-3.37E-04,2.00E-02,,-3.37E-04,0
-3.36E-04,-4.00E-02,,-3.36E-04,2.00E-02
-3.36E-04,2.00E-02,,-3.36E-04,2.00E-02
-3.36E-04,0,,-3.36E-04,0
-3.35E-04,0,,-3.35E-04,0
-3.35E-04,-2.00E-02,,-3.35E-04,0
-3.34E-04,0,,-3.34E-04,0
-3.34E-04,-2.00E-02,,-3.34E-04,2.00E-02
-3.34E-04,2.00E-02,,-3.34E-04,0
-3.33E-04,0,,-3.33E-04,2.00E-02
-3.33E-04,-2.00E-02,,-3.33E-04,2.00E-02
-3.32E-04,-2.00E-02,,-3.32E-04,2.00E-02
-3.32E-04,2.00E-02,,-3.32E-04,4.00E-02
-3.32E-04,-2.00E-02,,-3.32E-04,2.00E-02
-3.31E-04,-2.00E-02,,-3.31E-04,0
-3.31E-04,0,,-3.31E-04,2.00E-02
-3.30E-04,2.00E-02,,-3.30E-04,0
-3.30E-04,-2.00E-02,,-3.30E-04,2.00E-02
-3.30E-04,-2.00E-02,,-3.30E-04,2.00E-02
-3.29E-04,-2.00E-02,,-3.29E-04,2.00E-02
-3.29E-04,0,,-3.29E-04,-2.00E-02
-3.28E-04,-4.00E-02,,-3.28E-04,0
-3.28E-04,-2.00E-02,,-3.28E-04,4.00E-02
-3.28E-04,-2.00E-02,,-3.28E-04,2.00E-02
-3.27E-04,2.00E-02,,-3.27E-04,4.00E-02
-3.27E-04,-2.00E-02,,-3.27E-04,0
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.25E-04,-2.00E-02,,-3.25E-04,2.00E-02
-3.25E-04,-2.00E-02,,-3.25E-04,2.00E-02
-3.24E-04,0,,-3.24E-04,-2.00E-02
-3.24E-04,2.00E-02,,-3.24E-04,2.00E-02
-3.24E-04,-2.00E-02,,-3.24E-04,4.00E-02
-3.23E-04,-2.00E-02,,-3.23E-04,0
-3.23E-04,0,,-3.23E-04,2.00E-02
-3.22E-04,-2.00E-02,,-3.22E-04,0
-3.22E-04,-2.00E-02,,-3.22E-04,4.00E-02
